1stFlrSF,2ndFlrSF,BsmtFinSF1,GarageArea,GrLivArea,LotArea,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,SalePrice
1022,1038.0,772,390,2060,8755,5,7,992,1999,214000
1440,0.0,1440,0,1440,7711,3,4,1440,1977,150000
1632,0.0,0,576,1632,25000,4,5,1632,1967,143000
1344,0.0,111,525,1344,14375,6,6,819,1958,137500
1188,561.0,1088,456,1869,8820,6,5,1088,1890,124900
1144,0.0,748,796,1144,8163,6,5,1144,1959,143000
1629,0.0,1300,808,1629,14536,5,8,1616,2002,270000
936,840.0,0,474,1776,14006,5,7,936,2002,192500
1381,0.0,982,676,1381,9360,7,6,1161,1972,197500
864,0.0,398,720,864,7200,8,5,864,1950,129000
965,0.0,641,300,965,7800,5,5,828,1965,119900
768,0.0,660,396,768,7200,8,5,768,1972,133900
1168,800.0,562,530,1968,11075,4,5,784,1969,172000
980,0.0,945,0,980,9400,5,6,945,1975,127500
979,979.0,484,492,1958,7136,6,6,979,1946,145000
561,668.0,285,462,1229,1300,6,6,561,1980,124000
1057,0.0,417,576,1057,7420,5,5,1057,1962,132000
1337,0.0,699,531,1337,8450,5,7,1337,2003,185000
696,720.0,604,484,1416,2572,5,7,696,1999,155000
858,0.0,696,0,858,7207,7,5,858,1958,116500
1542,1330.0,896,619,2872,12227,7,6,1330,1977,272000
804,744.0,556,440,1548,2308,6,6,804,1976,155000
1800,0.0,0,702,1800,11923,5,9,1800,2007,239000
824,1070.0,624,510,1894,11316,5,7,817,2002,214900
783,701.0,0,393,1484,10237,5,6,783,2005,178900
976,332.0,428,256,1308,9600,7,5,728,1940,160000
1098,0.0,902,260,1098,7390,7,5,1098,1955,135000
600,348.5240174672489,0,0,968,5925,6,3,600,1910,37900
1095,0.0,513,264,1095,10382,5,6,588,1958,140000
720,472.0,0,0,1192,10800,4,4,720,1949,135000
764,862.0,567,474,1626,2268,5,7,764,2003,173000
918,0.0,0,264,918,7892,5,6,918,1979,99500
1428,0.0,0,480,1428,11639,5,7,1428,2007,182000
1136,883.0,0,532,2019,11414,8,7,728,1910,167500
673,709.0,641,490,1382,2651,5,7,673,2000,165000
869,0.0,0,0,869,5900,7,4,440,1923,85500
1241,0.0,1106,569,1241,4274,5,7,1241,2006,199900
894,0.0,552,400,894,9450,5,4,894,1954,110000
1121,0.0,651,480,1121,8816,6,5,1121,1963,139000
999,0.0,867,588,999,12122,9,7,944,1961,178400
1276,1336.0,854,676,2612,12203,5,8,1225,1998,336000
1266,0.0,0,388,1266,3182,5,7,1266,2007,159895
1149,1141.0,0,779,2290,11250,5,8,1128,2002,255900
1302,432.0,0,539,1734,10125,5,5,0,1977,126000
1164,0.0,1040,240,1164,10880,5,5,1164,1950,125000
1001,634.0,0,255,1635,5310,8,6,485,1910,117000
1940,0.0,1646,606,1940,10159,5,9,1930,2009,395192
1118,912.0,156,551,2030,12046,6,6,848,1976,195000
778,798.0,0,614,1576,8125,5,7,770,2006,197000
1407,985.0,1074,870,2392,9452,5,8,1396,1997,348000
916,826.0,216,424,1742,17671,9,8,916,1882,168000
1020,831.0,536,440,1851,9760,8,6,822,1964,187000
750,750.0,0,564,1500,8846,5,6,750,2005,173900
1718,348.5240174672489,1172,786,1718,12456,5,10,1700,2006,337500
774,456.0,384,305,1230,4712,7,4,747,1946,121600
1050,0.0,915,368,1050,10659,6,5,1050,1961,136500
1442,0.0,0,615,1442,11717,6,6,1442,1970,185000
1077,0.0,0,210,1077,9786,4,3,1007,1922,91000
1208,0.0,686,632,1208,6762,5,7,1187,2006,206000
944,0.0,0,528,944,10206,3,3,0,1952,82000
691,0.0,0,216,691,5400,6,5,691,1920,86000
1574,0.0,24,824,1574,11957,5,8,1574,2006,232000
1680,0.0,0,528,1680,11500,6,5,1680,1976,136905
1504,0.0,16,457,1504,3182,5,7,1346,2005,181000
985,0.0,595,328,985,8385,8,5,985,1977,149900
1657,0.0,1237,484,1657,12155,3,6,1657,1970,163500
546,348.5240174672489,273,286,1092,2217,4,4,546,1970,88000
1710,0.0,0,550,1710,12118,5,7,1710,2004,240000
1008,0.0,0,0,1522,6000,5,5,1008,1926,102000
720,551.0,0,312,1271,21286,5,5,720,1948,135000
1664,0.0,0,0,1664,9825,5,5,0,1965,100000
900,602.0,0,180,1502,10592,7,6,602,1923,165000
1022,0.0,247,280,1022,7200,4,5,1022,1910,85000
1082,0.0,336,240,1082,11664,5,6,1082,1948,119200
810,855.0,643,528,1665,8400,6,8,810,2001,227000
1504,0.0,690,478,1504,11883,5,7,1504,1996,203000
1360,0.0,1036,565,1360,5814,5,8,1220,1984,187500
802,670.0,0,402,1472,10784,5,7,384,1991,160000
1506,0.0,16,440,1506,3013,5,7,1362,2005,213490
1132,0.0,1024,451,1132,7024,5,4,1132,2005,176000
1220,0.0,684,632,1220,7406,5,7,1199,2006,194000
912,336.0,324,160,1248,9439,5,5,912,1930,87000
1504,0.0,16,437,1504,3182,5,7,1346,2005,191000
2898,0.0,1165,665,2898,15498,6,8,1565,1976,287000
882,0.0,138,461,882,7700,5,5,882,1972,112500
1264,0.0,697,461,1264,9300,5,5,1268,1960,167500
1646,0.0,1513,800,1646,9520,5,8,1638,2007,293077
968,408.0,368,240,1376,9492,5,5,768,1941,105000
672,546.0,317,264,1218,1680,7,6,672,1972,118000
948,980.0,0,0,1928,7082,8,5,686,1916,160000
1687,998.0,523,672,3082,15863,3,7,824,1920,197000
1352,1168.0,1012,796,2520,14541,7,8,1338,1993,310000
1654,0.0,986,900,1654,8125,5,7,1654,2002,230000
954,0.0,0,240,954,6305,7,5,920,1938,119750
845,0.0,0,290,845,11500,3,4,0,1957,84000
1620,0.0,1022,912,1620,12898,5,9,1620,2007,315500
1055,1208.0,0,905,2263,9240,5,8,1055,2001,287000
798,546.0,0,0,1344,1533,6,4,546,1970,97000
630,348.5240174672489,509,286,630,1477,4,4,630,1970,80000
1803,0.0,168,484,1803,13125,4,5,1134,1957,155000
800,832.0,400,484,1632,9130,8,6,800,1966,173000
1306,0.0,900,624,1306,5381,5,6,1306,2005,196000
1532,797.0,1085,514,2329,11839,5,7,1475,1990,262280
2524,0.0,1104,542,2524,9600,5,8,2524,1981,278000
1733,0.0,0,452,1733,13680,5,3,0,1955,139600
1992,876.0,240,716,2868,16056,5,9,1992,2005,556581
990,0.0,686,672,990,9245,5,5,990,1994,145000
1771,0.0,0,336,1771,21750,4,5,0,1960,115000
930,0.0,0,308,930,11100,7,4,0,1946,84900
1302,0.0,0,436,1302,8993,5,7,1302,2007,176485
1316,0.0,0,440,1316,11175,5,7,1316,2007,200141
1127,850.0,442,540,1977,9500,6,6,816,1964,165000
1526,0.0,383,364,1526,8562,6,5,1216,1957,144500
1091,898.0,932,586,1989,11367,5,8,1065,2002,255000
1523,0.0,644,478,1523,11361,5,6,1193,1976,180000
1364,0.0,659,484,1364,7052,5,7,1364,2005,185850
979,871.0,595,467,1850,29959,6,7,973,1994,248000
1130,1054.0,936,836,2184,11308,5,9,1104,2008,335000
1096,895.0,297,432,1991,11275,7,6,854,1932,220000
1338,0.0,616,582,1338,4920,5,8,1338,2001,213500
894,0.0,0,1248,894,18000,4,3,894,1935,81000
1422,915.0,0,560,2337,13600,5,5,662,1900,90000
1103,0.0,397,440,1103,6000,6,6,1103,1925,110500
1154,0.0,740,480,1154,11000,6,5,1154,1966,154000
1306,954.0,1201,533,2260,14000,5,7,1306,1996,328000
799,772.0,0,380,1571,7837,7,6,799,1993,178000
798,813.0,674,442,1611,9760,6,6,780,1964,167900
1291,1230.0,837,576,2521,3964,4,6,942,1973,151400
893,0.0,220,576,893,9600,7,5,845,1949,135000
1048,0.0,586,286,1048,10152,5,5,1048,1956,135000
829,727.0,298,441,1556,11700,6,6,727,1968,154000
1002,454.0,0,280,1456,7585,3,5,810,1948,91500
698,728.0,535,440,1426,7950,6,6,690,1977,159500
1240,0.0,0,826,1240,8556,5,7,1240,2006,194000
960,780.0,410,240,1740,13125,6,7,800,1940,219500
1096,370.0,626,566,1466,10800,8,5,796,1936,170000
1096,0.0,75,299,1096,15870,5,5,1096,1969,138800
848,0.0,662,420,848,4435,5,6,848,2004,155900
990,0.0,495,299,990,8775,5,5,990,1994,126000
1258,0.0,656,528,1258,11040,7,6,1258,1971,145000
1040,0.0,824,308,1040,7500,5,5,1040,1963,133000
1459,0.0,0,527,1459,8749,5,7,1459,2002,192000
1251,0.0,553,461,1251,8800,6,6,1251,1964,160000
691,807.0,592,409,1498,13031,5,6,691,1995,187500
996,0.0,747,564,996,9069,6,6,936,1992,147000
546,546.0,334,286,1092,1974,5,4,546,1973,83500
1082,871.0,0,1043,1953,10574,5,8,1082,2005,252000
970,739.0,0,380,1709,2522,5,7,970,2004,137500
1247,0.0,1039,550,1247,3316,5,8,1247,2005,197000
1040,0.0,0,400,1040,8544,4,3,0,1950,92900
624,628.0,510,462,1252,2160,5,7,600,1999,160000
1390,304.0,423,576,1694,8400,5,6,1181,1925,136500
1200,0.0,661,884,1200,9230,8,5,864,1965,146000
936,0.0,248,308,936,5868,7,5,936,1956,129000
1314,0.0,24,440,1314,9317,5,6,1314,2006,176432
773,582.0,0,0,1355,6882,7,6,684,1914,127000
1088,0.0,0,461,1088,3696,5,8,1074,1986,170000
757,567.0,672,240,1324,6000,6,4,672,1936,128000
1601,348.5240174672489,704,478,1601,11880,5,7,1271,1978,157000
438,0.0,290,246,438,8400,5,2,290,1920,60000
950,0.0,412,280,950,9758,5,5,950,1971,119500
1134,0.0,588,254,1134,7000,7,5,1010,1960,135000
1194,0.0,655,539,1194,8910,6,6,655,1959,159500
630,672.0,0,440,1302,2016,5,5,630,1970,106000
1500,348.5240174672489,1032,712,2622,12256,5,8,1463,1994,325000
1442,0.0,738,719,1442,10357,5,7,910,1990,179900
887,1134.0,0,422,2021,23257,5,7,868,2006,274725
948,742.0,0,463,1690,8063,5,6,924,2000,181000
1836,0.0,1039,862,1836,11362,5,8,1836,2004,280000
773,885.0,219,431,1658,8000,5,6,773,1995,188000
1098,866.0,403,483,1964,10480,6,7,803,1976,205000
816,0.0,708,308,816,7100,7,5,816,1957,129900
1008,0.0,643,240,1008,8923,7,5,1008,1953,134500
833,0.0,415,326,833,5400,7,5,833,1954,117000
1734,0.0,1004,928,1734,12085,5,8,1734,2007,318000
779,640.0,353,527,1419,7750,5,8,408,2002,184100
894,0.0,702,450,894,9764,7,5,894,1967,130000
1021,580.0,0,300,1601,13825,6,5,533,1958,140000
1040,0.0,369,286,1040,7560,5,5,1040,1959,133700
1012,0.0,0,308,1012,8263,5,6,1012,1920,118400
1552,0.0,24,782,1552,10084,5,7,1552,2005,212900
960,0.0,0,288,960,8926,3,4,672,1956,112000
698,0.0,0,0,698,9405,9,5,698,1947,118000
812,670.0,0,392,1482,9125,5,7,384,1992,163900
1005,0.0,0,672,1005,10434,5,4,1005,1955,115000
1555,0.0,0,660,1555,3684,5,7,1373,2007,174000
1530,0.0,1300,630,1530,14572,5,7,1530,2004,259000
847,1112.0,0,434,1959,11796,5,7,847,2004,215000
936,0.0,936,672,936,7200,5,5,936,1980,140000
1328,653.0,622,576,1981,7804,3,4,1122,1928,135000
974,0.0,212,0,974,10712,5,5,974,1991,93500
1178,1032.0,0,205,2210,9900,4,6,1008,1880,117500
1142,878.0,584,466,2020,9828,5,8,1128,1995,239500
916,684.0,0,460,1600,8773,5,6,916,1997,169000
986,0.0,0,180,986,6180,5,6,960,1926,102000
1032,220.0,280,288,1252,9600,5,6,1032,1950,119000
780,240.0,0,0,1020,6342,8,5,780,1875,94000
1567,0.0,1567,714,1567,9819,5,6,1567,1977,196000
1167,0.0,645,495,1167,8731,5,5,915,1920,144000
952,0.0,852,840,952,7350,7,5,952,1951,139000
1088,780.0,381,484,1868,10304,7,5,780,1976,197500
1466,1362.0,1150,1052,2828,9965,5,8,1466,2006,424870
1006,0.0,288,0,1006,9000,3,5,1006,1959,80000
672,252.0,348,280,924,12180,4,4,672,1941,80000
1042,534.0,0,225,1576,6240,6,5,1042,1928,149000
1298,348.5240174672489,1258,403,1298,11200,5,6,1298,1985,180000
860,704.0,275,234,1564,12000,7,7,704,1941,174500
572,539.0,0,288,1111,5700,7,7,572,1926,116900
832,650.0,624,324,1482,9000,9,7,650,1920,143000
932,0.0,0,306,932,8280,5,6,932,1950,124000
1466,0.0,176,528,1466,17755,4,5,1466,1959,149900
1811,348.5240174672489,296,470,1811,14115,7,6,1073,1956,230000
816,0.0,538,432,816,5890,8,6,816,1930,120500
902,918.0,454,492,1820,13700,6,7,864,1965,201800
1437,0.0,1157,528,1437,10768,8,5,1437,1976,218000
1265,0.0,633,502,1265,9350,8,5,1219,1965,179900
1314,0.0,904,626,1314,5001,5,7,1314,2007,230000
1580,0.0,0,830,1580,11932,5,8,1580,2007,235128
943,933.0,442,540,1876,9120,6,6,901,1974,185000
855,601.0,311,440,1456,2280,5,6,855,1978,146000
1640,0.0,728,924,1640,14778,7,6,1296,1954,224000
894,0.0,492,450,894,8724,5,5,894,1968,129000
1258,0.0,1198,400,1258,12900,4,4,1198,1969,108959
1432,0.0,680,588,1432,16157,7,5,1360,1978,194000
1502,0.0,0,644,1502,9541,5,7,1502,2009,233170
1694,0.0,0,776,1694,10475,5,8,1694,2008,245350
959,712.0,786,472,1671,10852,5,6,959,2000,173000
1236,872.0,626,540,2108,13728,7,6,1127,1935,235000
1831,1796.0,1387,807,3627,35760,5,10,1930,1995,625000
1118,0.0,522,358,1118,9880,6,6,1096,1977,171000
1261,0.0,662,433,1261,9120,6,6,1261,1958,163000
625,625.0,0,625,1250,4017,5,7,625,2006,171900
1636,971.0,152,0,3086,18030,6,5,1598,1946,200500
1170,1175.0,503,360,2345,16560,8,6,952,1932,239000
2129,743.0,700,541,2872,10678,5,8,1683,1992,285000
923,0.0,658,264,923,6951,5,5,876,1984,119500
818,406.0,468,210,1224,3950,8,6,818,1926,115000
820,523.0,0,186,1343,7681,6,5,731,1921,154900
1124,0.0,0,0,1124,8335,5,5,0,1954,93000
1298,1216.0,1216,693,2514,11170,5,7,1216,1990,250000
1652,0.0,1480,482,1652,5587,5,8,1600,2008,392500
2411,2065.0,2096,813,4476,15623,5,10,2396,1996,745000
1130,348.5240174672489,821,720,1130,10800,6,5,1120,1920,120000
1572,0.0,1159,995,1572,35133,4,5,1572,1963,186700
949,272.0,392,392,1221,9738,7,5,784,1924,104900
1014,685.0,440,420,1699,10615,5,3,978,1900,95000
1624,0.0,1456,757,1624,12461,5,8,1624,1994,262000
831,829.0,0,493,1660,8935,5,7,831,2002,195000
1028,776.0,0,442,1804,7500,5,7,994,1999,189000
1622,0.0,1159,1356,1622,32463,4,4,1249,1961,168000
764,677.0,0,492,1441,2645,5,8,776,1999,174000
842,630.0,0,250,1472,9600,8,5,702,1925,125000
1224,0.0,883,402,1224,4500,5,6,1224,1999,165000
663,689.0,371,299,1352,9364,7,6,663,1969,158000
728,728.0,0,400,1456,8029,5,6,728,2005,176000
879,984.0,0,660,1863,14054,5,7,879,2006,219210
815,875.0,0,225,1690,8850,6,7,815,1916,144000
1212,0.0,0,573,1212,9100,5,7,1212,2001,178000
1382,0.0,547,459,1382,11235,5,4,1051,1963,148000
864,0.0,0,280,864,9353,5,4,864,1970,116050
866,913.0,0,546,1779,10400,5,7,866,1998,197900
884,464.0,0,216,1348,6000,8,5,884,1925,117000
1630,0.0,0,451,1630,9750,5,7,1630,2000,213000
1074,0.0,788,495,1074,10140,6,5,1056,1975,153500
2196,0.0,485,701,2196,14684,7,7,2158,1990,271900
1056,0.0,1056,384,1056,8900,4,4,1056,1966,107000
1700,0.0,340,544,1700,9135,5,6,1682,2003,200000
1283,0.0,504,506,1283,7763,7,5,931,1962,140000
1660,0.0,1220,500,1660,10182,5,8,1660,2006,290000
1055,790.0,0,462,1845,11218,5,6,1055,1992,189000
1080,672.0,427,492,1752,12134,7,8,559,1988,164000
672,0.0,344,234,672,9340,6,4,672,1941,113000
960,0.0,648,364,960,10246,9,4,648,1965,145000
999,0.0,784,300,999,10205,5,5,925,1962,134500
894,0.0,180,384,894,7094,5,5,894,1966,125000
1318,584.0,0,539,1902,8930,5,6,0,1978,112000
1314,0.0,936,552,1314,8640,5,8,1300,2009,229456
672,348.5240174672489,0,0,912,6240,5,4,0,1947,80500
672,546.0,0,0,1218,1680,5,6,672,1971,91500
912,0.0,312,288,912,7800,5,5,912,1964,115000
1211,0.0,250,322,1211,8250,5,5,952,1968,134000
1168,678.0,196,315,1846,10496,6,6,1040,1949,143000
2136,0.0,756,528,2136,10680,3,5,2136,1951,137900
788,702.0,724,388,1490,15384,5,7,788,2004,184000
1138,0.0,507,264,1138,10482,8,6,588,1958,145000
894,1039.0,0,668,1933,14598,5,6,894,2007,214000
912,0.0,595,576,912,8872,8,5,912,1965,147000
1702,0.0,1540,1052,1702,8769,5,9,1702,2008,367294
1507,0.0,666,404,1507,7910,5,5,1075,1960,127000
1361,1259.0,498,600,2620,18890,5,5,1361,1977,190000
1190,0.0,803,540,1190,7728,6,5,1106,1962,132500
1224,0.0,0,462,1224,9842,5,4,0,1962,101800
1188,348.5240174672489,1000,531,1188,12160,5,5,1188,1959,142000
1024,940.0,0,0,1964,8525,6,5,940,1911,130000
892,892.0,0,180,1784,13132,5,5,747,1914,138887
764,862.0,0,474,1626,2628,5,7,764,2003,175500
847,1101.0,0,434,1948,12393,5,7,847,2004,195000
1141,0.0,0,484,1141,13072,5,6,1141,2005,142500
1484,0.0,428,472,1484,9037,5,8,1476,2006,265900
884,884.0,550,543,1768,8158,5,7,884,2003,224900
1689,0.0,0,954,1689,9849,6,7,1689,2007,248328
1173,0.0,885,528,1173,10625,6,7,1053,1974,170000
2076,0.0,1386,850,2076,13891,5,10,2076,2006,465000
792,725.0,0,400,1517,11435,7,8,792,1929,230000
1140,728.0,0,477,1868,12090,7,6,585,1984,178000
756,797.0,0,615,1553,8125,5,7,756,2005,186500
1034,0.0,539,888,1034,12328,5,6,1012,1976,169900
1134,924.0,319,396,2058,9600,5,6,735,1917,129500
988,0.0,534,276,988,7200,7,5,876,1950,119000
2110,0.0,1065,522,2110,11160,5,7,2110,1968,244000
1405,0.0,0,478,1405,3136,5,7,1405,2003,171750
874,0.0,510,288,874,9858,6,5,864,1968,130000
1516,651.0,125,518,2167,17542,7,7,1192,1974,294000
760,896.0,0,397,1656,6931,5,7,746,2003,165400
959,408.0,425,560,1367,6240,6,6,884,1931,127500
1987,0.0,1314,691,1987,14303,5,8,1986,1994,301500
864,0.0,0,0,864,4060,8,5,864,1922,99900
1166,0.0,655,400,1166,9587,5,7,856,2005,190000
1054,0.0,602,460,1054,9750,8,6,1054,1969,151000
892,783.0,0,502,1675,24682,5,6,841,1999,181000
1050,0.0,504,338,1050,9600,6,5,1050,1956,128900
1104,684.0,0,304,1788,11250,5,4,1104,1957,161500
1060,764.0,0,520,1824,13515,6,6,764,1919,180500
1337,0.0,266,511,1337,4060,5,6,1405,1998,181000
713,739.0,450,506,1452,3735,5,7,691,1999,183900
964,925.0,0,308,1889,10120,4,7,925,1910,122000
2018,0.0,0,746,2018,13214,5,9,2002,2008,378500
1968,1479.0,192,1014,3447,14100,9,8,728,1935,381000
874,650.0,460,315,1524,11344,5,5,874,1958,144000
1332,192.0,1258,586,1524,23595,6,7,1332,1979,260000
1489,0.0,0,462,1489,9156,7,6,1489,1968,185750
935,0.0,560,288,935,13526,6,5,935,1965,137000
1357,0.0,719,312,1357,11512,7,6,1019,1959,177000
661,589.0,0,552,1250,5362,6,5,661,1910,139000
928,992.0,220,400,1920,11345,5,5,928,1948,137000
735,660.0,593,497,1395,12936,6,6,723,1972,162000
1724,0.0,528,480,1724,17871,5,6,1680,1967,197900
1128,903.0,804,577,2031,9473,5,8,1128,2002,237000
698,430.0,0,528,1128,7500,4,4,698,1920,68400
1573,0.0,788,544,1573,9808,5,7,1573,2002,227000
1339,0.0,1053,484,1339,8049,5,7,1309,1990,180000
1040,0.0,532,484,1040,8800,7,5,1040,1977,150500
912,912.0,0,0,1824,9400,5,6,912,1971,139000
1699,748.0,0,336,2447,9638,7,6,804,1919,169000
825,587.0,0,280,1412,6000,6,6,780,1939,132500
1328,0.0,569,528,1328,9790,5,6,1328,1963,143000
1582,0.0,812,390,1582,36500,5,5,1624,1964,190000
1659,0.0,1158,499,1659,5664,5,8,1501,2000,278000
1120,850.0,0,753,1970,11065,5,8,1085,2006,281000
1152,0.0,1014,484,1152,14112,7,5,1152,1964,180500
630,672.0,231,264,1302,1680,7,5,630,1972,119500
1378,994.0,0,432,2372,6600,4,5,994,1892,107500
832,832.0,194,528,1664,10140,5,7,832,1976,162900
864,0.0,167,572,864,8172,7,5,864,1955,115000
1052,0.0,1016,288,1052,8400,5,5,1052,1968,138500
1128,0.0,776,525,1128,8700,6,5,1120,1963,155000
1072,0.0,547,525,1072,3675,5,6,547,2005,140000
4692,950.0,5644,1418,5642,63887,5,10,6110,2008,160000
1246,0.0,340,305,1246,7500,7,5,1246,1959,154000
1005,978.0,694,490,1983,10762,5,7,978,1999,225000
753,741.0,547,213,1494,7500,7,6,771,1942,177500
1203,1323.0,740,844,2526,10120,5,8,1165,1994,290000
1616,0.0,0,834,1616,8688,5,7,1616,2005,232000
976,732.0,0,380,1708,3363,5,7,976,2004,130000
1652,0.0,1572,840,1652,13173,5,9,1652,2006,325000
1368,0.0,0,474,1368,6955,5,7,1368,2005,202500
990,0.0,746,480,990,8072,5,5,990,1994,138000
1122,348.5240174672489,144,528,1122,12000,7,5,924,1948,147000
1294,0.0,1200,496,1294,7153,5,6,1278,1991,179200
1902,0.0,1406,567,1902,17500,8,7,1902,1959,335000
1274,0.0,925,508,1274,8814,5,7,1274,2005,203000
1453,1357.0,482,750,2810,9572,5,8,1453,1990,302000
1422,1177.0,0,779,2599,14774,5,9,1393,1999,333168
948,0.0,732,280,948,8190,6,4,948,1954,119000
1092,1020.0,500,576,2112,11075,5,6,952,1969,206900
1630,0.0,0,860,1630,10226,5,8,1622,2008,295493
1352,0.0,0,466,1352,4230,5,7,1352,2006,208900
1787,0.0,0,748,1787,14781,5,8,1753,2001,275000
948,0.0,492,248,948,10215,5,4,864,1954,111000
1478,0.0,189,442,1478,8400,3,6,1478,1957,156500
720,348.5240174672489,0,287,720,6627,6,3,0,1949,72500
1061,862.0,674,564,1923,10186,5,7,750,1992,190000
708,0.0,280,0,708,5330,7,4,420,1940,82500
1795,0.0,0,895,1795,9986,5,8,1795,2006,147000
796,0.0,0,0,796,3636,4,4,796,1922,55000
774,0.0,544,0,774,4270,6,3,544,1931,79000
816,0.0,641,264,816,6600,9,5,816,1982,130500
1584,1208.0,493,520,2792,10440,7,6,1510,1920,256000
955,348.5240174672489,0,462,1632,9084,5,7,935,1998,176500
1588,0.0,0,825,1588,10000,5,8,1588,2006,227000
954,0.0,483,576,954,10780,5,5,911,1976,132500
816,0.0,690,288,816,8877,6,4,816,1938,100000
803,557.0,0,297,1360,7200,6,5,803,1938,125500
765,600.0,765,440,1365,2368,6,5,765,1970,125000
1334,0.0,686,630,1334,9650,5,6,1350,1977,167900
1656,0.0,0,506,1656,9246,5,5,1656,1973,135000
693,0.0,0,0,693,4118,4,4,693,1941,52500
920,941.0,700,492,1861,13450,5,7,916,2002,200000
864,0.0,360,288,864,9560,7,5,864,1972,128500
872,0.0,0,480,872,8294,5,4,858,1971,123000
1114,0.0,814,576,1114,13695,5,6,1114,2003,155000
1284,885.0,0,647,2169,9375,5,8,1284,2002,228500
1172,741.0,0,342,1913,7558,6,6,896,1928,177000
728,728.0,0,440,1456,11103,5,7,728,2006,155835
960,0.0,250,308,960,6000,4,4,960,1920,108500
2156,0.0,297,508,2156,20781,7,7,1568,1968,262500
1776,0.0,80,712,1776,15306,5,8,1732,2006,283463
1494,348.5240174672489,1443,514,1494,16196,5,7,1482,1998,215000
938,1215.0,259,0,2358,5250,5,8,684,1872,122000
1338,1296.0,500,968,2634,11643,5,5,1248,1969,200000
858,858.0,319,490,1716,9247,6,6,858,1962,171000
786,390.0,0,624,1176,6000,9,6,698,1937,134900
2053,1185.0,816,666,3238,14720,5,8,2033,1995,410000
992,873.0,735,839,1865,10316,5,7,992,2000,235000
1222,698.0,0,487,1920,10192,6,7,570,1968,170000
892,0.0,340,264,892,9477,5,5,864,1966,110000
1078,0.0,734,500,1078,12537,6,5,1078,1971,149900
769,804.0,378,440,1573,2117,5,6,756,2000,177500
1980,0.0,1447,770,1980,16737,5,9,1980,2004,315000
990,1611.0,0,621,2601,9842,6,5,612,1921,189000
1530,0.0,1274,430,1530,16158,5,7,1530,2005,260000
1281,457.0,0,368,1738,12513,4,4,715,1920,104900
616,796.0,0,432,1412,8499,5,6,616,2006,156932
520,600.0,0,480,1200,3180,5,7,600,2005,144152
814,860.0,533,663,1674,7500,5,7,814,2000,216000
882,908.0,633,588,1790,9179,5,7,873,1999,193000
925,550.0,548,336,1475,2665,6,5,757,1977,127000
848,0.0,685,420,848,4435,5,6,848,2003,144000
1668,0.0,370,502,1668,10635,5,8,1657,2003,232000
840,534.0,315,338,1374,5400,6,4,840,1920,105000
1661,0.0,831,377,1661,9600,6,6,992,1955,165500
1108,989.0,975,583,2097,9750,6,7,1108,1998,274300
2633,0.0,1282,804,2633,11400,5,10,2633,2001,466500
1026,932.0,0,936,1958,10625,5,7,1026,2005,250000
1571,0.0,0,722,1571,10991,5,8,1571,2007,239000
790,0.0,384,160,790,6292,5,6,768,1930,91000
984,620.0,408,660,1604,10998,5,5,984,1941,117000
483,504.0,309,264,987,1953,5,6,483,1973,83000
754,640.0,0,400,1394,9735,5,5,384,2006,167500
864,0.0,203,200,864,8212,3,3,864,1914,58500
2117,0.0,865,550,2117,12925,7,6,1205,1970,237500
998,764.0,0,576,1762,7200,7,7,596,1920,157000
1416,0.0,0,576,1416,25339,7,5,816,1918,112000
698,560.0,204,280,1258,9060,5,6,560,1939,105000
796,358.0,735,240,1154,5436,8,4,796,1922,125500
1392,1392.0,790,564,2784,16692,5,7,1392,1978,250000
1664,862.0,168,216,2526,8520,7,6,714,1916,136000
1746,0.0,1320,758,1746,14892,5,9,1746,2006,377500
869,349.0,375,440,1218,6000,6,6,735,1941,131000
1525,0.0,1400,541,1525,9100,5,7,1525,2000,235000
1584,0.0,0,792,1584,8944,5,5,1584,1967,124000
900,0.0,769,288,900,7838,5,5,864,1967,123000
1221,691.0,0,672,1912,10800,7,6,482,1905,163000
1500,0.0,1070,648,1500,4045,5,7,1356,2006,246578
1133,1349.0,0,642,2482,12665,5,8,1094,2005,281213
1687,0.0,353,572,1687,57200,5,5,747,1948,160000
939,574.0,0,180,1513,6120,8,5,939,1920,137500
1136,768.0,180,240,1904,7200,4,5,1208,1950,138000
1160,448.0,264,216,1608,6171,6,6,976,1925,137450
950,208.0,0,208,1158,6000,7,6,862,1929,120000
864,729.0,759,398,1593,7415,5,6,839,2004,193000
1294,348.5240174672489,0,662,1294,6762,5,7,1286,2006,193879
1464,0.0,929,754,1464,15256,5,8,1485,2007,282922
694,348.5240174672489,0,936,1214,10410,4,3,672,1915,105000
1646,0.0,1373,482,1646,3842,5,8,1594,2004,275000
768,0.0,656,396,768,8445,7,5,768,1972,133000
833,0.0,625,0,833,8780,5,5,833,1985,112000
741,622.0,0,528,1363,7740,7,4,622,1910,125500
1236,857.0,0,542,2093,20544,6,7,791,1986,215000
944,896.0,666,622,1840,12420,5,7,944,2001,230000
1112,348.5240174672489,120,271,1668,9600,8,6,856,1950,140000
1040,0.0,0,420,1040,7200,5,4,0,1949,90000
1844,0.0,976,620,1844,10994,5,8,1844,2005,257000
1053,795.0,0,370,1848,13053,7,6,833,1923,207000
1569,0.0,988,660,1569,3635,5,7,1386,2007,175900
1246,1044.0,0,560,2290,11340,6,4,777,1885,122500
